Shortest path
Vertex		Distance from Source
170.93.80.50		472
170.95.52.180		715
170.100.66.254		395
170.106.215.212		342
170.106.238.78		321
170.107.192.71		393
170.114.27.165		458
170.116.245.177		328
170.118.183.95		354
170.121.43.3		253
170.132.253.148		269
170.135.213.93		385
170.150.125.165		330
170.152.215.77		341
170.155.106.237		348
170.156.204.252		342
170.159.5.149		377
170.160.130.226		329
170.171.148.83		358
170.173.236.177		407
170.178.177.144		368
170.180.31.164		391
170.181.225.200		245
170.183.111.251		347
170.189.109.41		264
170.200.11.252		331
170.201.198.239		427
170.205.73.254		572
170.207.171.32		170
170.211.64.88		408
170.211.250.179		183
170.214.129.176		304
170.219.118.93		471
170.221.201.37		303
170.222.106.121		306
170.231.165.196		304
170.235.218.101		177
170.237.10.205		71
171.2.107.23		288
171.3.86.130		325
171.5.150.50		362
171.7.181.24		329
171.12.3.181		434
171.17.145.97		384
171.18.60.52		364
171.19.59.27		314
171.19.199.17		277
171.27.49.44		388
171.40.3.102		303
171.42.26.33		420
171.43.154.206		261
171.46.169.28		373
171.56.86.243		414
171.61.95.205		349
171.63.190.249		547
171.67.202.101		376
171.69.163.232		675
171.73.156.3		309
171.77.68.135		296
171.77.100.125		396
171.81.75.203		482
171.87.40.213		631
171.88.66.211		439
171.91.152.198		429
171.95.196.170		296
171.100.154.84		319
171.111.201.11		502
171.114.243.211		376
171.117.116.235		325
171.125.21.93		244
171.128.236.244		315
171.133.226.164		388
171.141.78.49		275
171.152.93.156		266
171.158.96.48		373
171.166.174.197		377
171.174.238.52		349
171.177.245.23		312
171.182.195.246		530
171.187.184.70		492
171.197.3.77		394
171.204.152.228		468
171.205.217.181		270
171.212.173.112		487
171.214.129.145		452
171.215.124.45		327
171.220.250.150		358
171.226.187.49		310
171.227.60.122		290
171.242.51.163		528
172.5.169.204		392
172.7.86.172		309
172.10.19.97		328
172.25.189.61		357
172.28.7.253		352
172.32.208.212		509
172.33.144.210		242
172.35.121.49		428
172.39.57.30		303
172.39.232.128		470
172.48.251.100		439
172.50.155.143		287
172.51.16.222		552
172.56.244.83		469
172.57.133.22		389
172.62.55.12		447
172.66.235.222		382
172.71.26.241		477
172.71.44.123		420
172.73.72.164		445
172.76.115.39		184
172.76.209.27		352
172.79.98.146		417
172.81.218.104		584
172.92.41.221		438
172.98.37.21		272
172.101.23.175		478
172.110.200.220		274
172.112.75.120		366
172.113.64.180		486
172.114.18.178		612
172.115.126.39		385
172.128.81.214		359
172.131.33.99		313
172.131.57.85		318
172.136.204.22		394
172.140.124.226		335
172.143.229.12		410
172.151.128.54		396
172.154.90.156		625
172.156.52.140		439
172.157.207.138		465
172.161.142.125		352
172.161.249.85		369
172.170.101.57		419
172.172.32.241		380
172.181.79.57		595
172.195.115.173		351
172.196.163.71		342
172.198.179.117		309
172.201.130.180		315
172.219.112.65		425
172.222.156.236		314
172.228.29.56		633
172.230.57.31		381
172.230.161.59		374
172.242.69.156		326
172.242.94.23		174
173.3.30.192		407
173.30.24.73		415
173.30.219.197		284
173.34.168.245		313
173.36.83.249		435
173.42.48.9		380
173.47.211.44		442
173.48.2.242		158
173.53.47.114		416
173.65.76.204		339
173.66.61.211		561
173.68.14.46		275
173.69.63.33		272
173.78.112.102		253
173.82.172.157		346
173.86.227.246		428
173.94.105.41		239
173.97.104.71		381
173.99.131.253		346
173.101.139.129		444
173.108.211.19		355
173.109.214.199		516
173.119.101.39		394
173.125.84.130		450
173.129.251.94		430
173.130.221.129		344
173.135.13.17		459
173.138.71.8		495
173.146.246.198		559
173.149.70.7		358
173.149.249.239		389
173.150.108.37		277
173.158.195.104		387
173.159.129.23		236
173.161.132.253		457
173.170.162.239		341
173.171.94.249		319
173.179.112.201		376
173.185.79.74		415
173.190.151.243		348
173.194.109.209		284
173.194.139.159		415
173.197.225.134		449
173.198.32.19		371
173.228.119.191		387
173.238.52.182		520
173.239.217.145		487
173.240.57.127		488
173.244.30.136		220
173.247.120.218		328
174.9.155.103		322
174.10.58.4		271
174.10.82.177		492
174.13.97.113		320
174.15.67.56		367
174.15.132.87		410
174.15.229.183		555
174.18.11.114		338
174.23.230.33		366
174.25.39.187		464
174.25.223.36		269
174.26.236.34		366
174.28.66.180		560
174.31.164.24		390
174.32.101.211		217
174.33.135.3		272
174.39.12.68		353
174.40.87.252		208
174.42.4.64		219
174.42.184.65		490
174.46.189.234		506
174.48.65.99		240
174.51.39.220		345
174.52.175.137		427
174.54.184.80		476
174.56.39.158		292
174.56.207.176		509
174.57.155.198		536
174.63.132.74		282
174.76.73.149		324
174.80.195.34		415
174.94.82.138		429
174.96.30.70		661
174.97.218.207		343
174.104.163.120		321
174.107.197.253		257
174.121.215.145		433
174.128.82.138		359
174.138.119.26		194
174.153.129.70		444
174.153.196.196		460
174.166.115.216		362
174.168.8.66		186
174.168.232.64		394
174.178.48.176		308
174.183.251.92		229
174.184.54.93		350
174.189.161.245		346
174.190.90.229		369
174.190.208.108		357
174.191.200.10		274
174.200.38.173		396
174.201.168.43		405
174.205.200.86		284
174.207.221.222		374
174.208.157.133		464
174.212.114.91		512
174.214.96.116		173
174.219.201.73		381
174.227.8.113		325
174.234.232.145		299
174.253.205.158		368
175.6.229.17		296
175.8.39.127		479
175.9.72.245		396
175.17.3.45		378
175.19.33.55		535
175.20.147.147		439
175.26.175.14		253
175.27.30.239		332
175.34.116.249		335
175.36.221.98		312
175.43.2.24		241
175.48.227.145		332
175.49.16.110		366
175.51.181.176		417
175.55.61.206		287
175.55.236.159		393
175.63.247.11		483
175.69.96.31		339
175.74.237.205		276
175.79.25.23		366
175.80.229.236		333
175.91.13.247		37
175.107.30.101		380
175.108.85.33		342
234.50.132.220		254
234.54.183.5		427
234.63.195.40		318
234.64.61.248		381
234.70.206.121		509
234.73.33.55		384
234.79.231.86		364
234.91.89.134		352
234.106.165.41		341
234.114.252.94		370
234.116.134.164		340
234.118.51.161		201
234.118.138.247		214
234.119.37.42		386
234.124.47.30		435
234.127.52.132		354
234.128.112.96		479
234.133.72.33		456
234.135.11.36		489
234.137.21.9		222
234.140.96.84		413
234.140.211.217		318
234.148.192.130		487
234.159.243.123		368
234.177.61.91		357
234.180.72.60		324
234.181.227.84		428
234.185.3.22		365
234.189.221.106		470
234.197.46.157		391
234.204.180.48		458
234.226.62.211		308
234.226.66.25		396
234.230.14.49		386
234.240.144.76		231
234.247.79.216		308
234.251.165.229		313
234.251.246.31		360
234.254.80.254		347
234.254.161.113		343
235.13.183.52		427
235.14.221.97		369
235.27.219.163		339
235.28.99.107		399
235.31.242.244		307
235.39.231.37		360
235.40.18.249		417
235.44.28.23		473
235.52.27.38		366
235.53.159.118		293
235.58.65.197		351
235.65.242.54		286
235.72.108.125		502
235.76.105.191		451
235.83.167.241		345
235.85.210.235		437
235.85.232.50		314
235.89.36.145		259
235.92.122.184		466
235.97.39.241		390
235.100.98.180		392
235.105.137.111		314
235.116.110.128		397
235.127.65.134		436
235.130.227.179		434
235.133.114.71		386
235.133.116.243		286
235.144.170.148		426
235.150.250.66		361
235.151.231.100		266
235.157.192.67		321
235.179.198.234		433
235.183.125.29		443
235.185.201.221		191
235.186.42.215		312
235.192.86.186		534
235.193.32.94		341
235.194.101.202		469
235.196.105.200		500
235.200.150.238		502
235.201.200.120		399
235.208.230.26		347
235.216.112.195		233
235.218.232.37		347
235.225.77.194		342
235.236.198.132		346
235.243.178.66		296
235.249.33.154		486
235.249.126.243		418
235.254.253.200		665
236.4.86.167		422
236.5.150.20		367
236.7.5.139		353
236.11.35.244		271
236.12.6.123		453
236.14.181.47		353
236.19.85.133		224
236.28.172.126		490
236.36.223.153		451
236.42.64.20		427
236.46.139.49		295
236.47.12.15		410
236.52.123.177		261
236.59.19.20		276
236.60.245.77		335
236.66.113.10		487
236.72.141.226		413
236.75.20.158		544
236.75.98.9		374
236.79.9.252		405
236.80.127.232		323
236.81.147.58		276
236.87.162.189		271
236.87.201.43		491
236.88.59.26		376
236.91.62.129		445
236.95.162.189		204
236.96.172.102		397
236.101.34.236		504
236.109.41.135		359
236.110.224.243		286
236.112.171.212		273
236.120.45.226		336
236.122.172.87		436
236.123.22.215		390
236.124.60.54		324
236.128.54.214		304
236.133.242.4		470
236.143.141.206		414
236.145.2.169		509
236.156.145.183		445
236.160.235.208		328
236.161.96.112		310
236.164.112.237		226
236.167.97.245		486
236.176.168.202		336
236.177.183.121		288
236.180.137.205		356
236.183.143.102		372
236.185.208.213		374
236.197.170.176		337
236.200.207.21		410
236.200.233.21		393
236.203.60.14		365
236.210.69.92		281
236.210.120.146		131
236.223.45.80		213
236.230.100.12		379
236.230.189.153		366
236.242.172.40		341
236.248.82.124		470
237.8.96.200		433
237.8.241.38		405
237.11.46.96		326
237.15.114.32		453
237.17.152.192		157
237.22.55.68		366
237.25.75.99		419
237.25.183.234		413
237.30.35.23		293
237.33.159.83		399
237.41.35.153		399
237.42.207.62		482
237.56.49.240		452
237.58.196.174		361
237.60.17.127		319
237.61.90.169		674
237.65.78.181		392
237.73.250.68		426
237.75.214.211		448
237.76.107.26		382
237.78.76.219		371
237.82.192.181		315
237.91.100.17		345
237.93.99.82		209
237.112.108.63		405
237.116.78.218		388
237.119.239.167		320
237.124.205.92		578
237.127.155.38		266
237.132.41.1		572
237.133.62.100		274
237.135.151.228		187
237.136.111.92		431
237.137.40.29		426
237.140.166.191		343
237.145.123.186		172
237.146.23.108		288
237.158.176.4		474
237.159.244.54		368
237.167.120.128		303
237.174.181.243		161
237.182.64.124		266
237.182.162.251		253
237.182.184.160		347
237.183.234.142		381
237.185.58.129		368
237.202.17.139		292
237.202.27.124		402
237.210.163.251		329
237.218.117.76		314
237.219.107.208		662
237.227.168.25		568
237.235.154.104		172
237.247.17.144		407
237.248.75.6		370
237.249.251.9		445
238.4.111.38		484
238.5.208.120		530
238.11.91.149		262
238.14.54.83		277
238.20.82.206		401
238.28.147.71		362
238.29.210.208		351
238.31.13.79		394
238.40.208.216		292
238.51.96.129		564
238.53.135.132		623
238.55.228.249		310
238.56.243.235		339
238.60.71.3		359
238.61.178.10		303
238.63.116.169		325
238.68.2.30		414
238.68.129.78		463
238.78.111.119		305
238.80.201.254		351
238.82.241.64		378
238.85.76.37		324
238.93.173.98		405
238.98.53.26		380
238.98.252.55		329
238.99.34.232		445
238.100.151.127		375
238.103.57.203		358
238.105.152.106		361
238.107.134.14		399
238.110.233.105		402
238.110.235.252		282
238.113.73.178		570
238.113.193.92		330
238.123.213.139		319
238.125.248.12		479
238.127.190.176		243
238.128.82.195		311
238.140.182.177		341
238.144.252.122		342
238.151.120.74		338
238.156.93.34		177
238.158.133.3		456
238.176.33.206		418
238.189.90.68		442
238.190.16.186		472
238.190.147.118		282
238.191.5.44		355
238.199.92.100		400
238.201.31.198		453
238.210.66.88		398
238.218.33.247		440
238.221.108.50		275
238.221.127.21		220
238.225.63.36		660
238.233.195.245		651
238.239.23.196		239
238.246.24.78		427
238.247.229.55		405
238.251.15.121		400
239.3.157.112		397
239.14.127.153		380
239.19.203.95		191
239.39.42.149		414
239.44.83.244		552
239.48.241.33		368
239.49.44.194		396
239.56.148.47		397
239.58.234.108		367
239.61.244.12		338
239.61.245.222		399
239.68.61.123		301
239.70.224.207		374
239.70.234.2		404
239.73.240.137		315
239.76.81.41		401
239.78.64.178		413
239.80.236.158		480
239.82.161.168		355
239.85.184.84		378
239.91.244.59		406
239.92.185.45		207
239.104.171.134		449
239.106.125.188		357
239.109.57.211		328
239.121.44.58		634
239.125.117.34		393
239.135.17.35		288
239.136.151.60		362
239.139.157.250		333
239.142.120.12		301
239.165.158.67		283
239.172.8.173		264
239.186.248.47		376
239.188.168.148		435
239.193.208.244		413
239.193.247.221		464
239.200.168.41		418
239.206.236.29		568
239.219.150.4		534
239.220.91.248		576
239.222.143.93		281
239.225.181.96		395
239.231.207.168		453
239.232.145.209		390
239.249.76.40		583
239.250.189.12		395
239.252.142.155		414
240.157.77.254		274
240.170.198.110		445
240.174.230.190		361
240.177.244.186		344
240.179.179.87		442
240.179.202.213		356
240.181.166.170		277
240.182.165.36		288
240.189.254.106		369
240.217.56.199		324
240.220.39.61		323
240.220.225.108		348
240.228.72.152		183
240.234.161.150		362
240.235.239.213		470
240.235.249.202		599
240.240.251.204		335
240.244.73.219		381
240.244.152.107		349
240.245.170.109		237
240.245.211.149		356
240.249.131.144		353
240.252.19.155		342
241.6.238.40		316
241.7.32.161		349
241.9.213.193		343
241.9.250.82		340
241.11.90.99		375
241.13.104.105		453
241.15.145.123		433
241.16.229.244		345
241.21.182.79		288
241.25.63.222		384
241.29.152.18		304
241.34.126.31		352
241.35.19.91		347
241.39.199.179		419
241.40.90.171		324
241.55.169.212		352
241.72.229.220		400
241.83.222.234		318
241.95.49.165		552
241.98.21.221		357
241.110.252.68		182
241.111.102.27		467
241.112.26.211		353
241.120.52.211		339
241.128.22.131		517
241.142.70.100		411
241.146.13.170		360
241.165.253.172		588
241.169.74.145		292
241.175.240.50		299
241.176.204.110		430
241.188.101.236		360
241.192.193.105		165
241.194.253.25		268
241.204.159.191		270
241.205.45.111		447
241.206.199.29		323
241.218.214.204		457
241.223.85.245		301
241.225.185.186		299
241.229.183.197		432
241.232.167.207		348
241.234.45.195		410
241.240.154.211		340
241.241.97.206		311
241.243.60.111		454
242.3.70.140		432
242.6.242.252		426
242.8.78.215		363
242.12.229.87		355
242.25.35.219		304
242.26.178.24		278
242.30.206.50		252
242.31.14.225		392
242.33.234.178		376
242.35.33.211		339
242.38.223.139		377
242.41.168.219		355
242.52.141.252		437
242.54.49.41		463
242.55.188.119		369
242.57.86.69		254
242.68.35.57		370
242.72.54.27		153
242.78.195.7		530
242.80.117.243		351
242.88.72.166		312
242.89.164.168		323
242.96.50.234		394
242.96.62.49		451
242.97.249.68		386
242.102.99.233		504
242.111.100.71		450
242.114.118.193		338
242.126.139.112		323
242.146.109.149		381
242.149.81.146		190
242.151.244.1		295
242.158.235.181		456
242.170.101.200		379
242.187.116.216		278
242.201.183.3		234
242.208.5.205		334
242.208.53.207		416
242.208.192.153		520
242.214.111.226		350
242.216.191.174		684
242.221.212.10		297
242.224.144.235		363
242.234.144.135		266
242.237.41.143		571
242.241.139.23		418
242.244.79.164		388
242.245.169.120		346
242.249.213.229		161
243.13.243.218		333
243.15.166.113		354
243.19.86.208		141
243.19.170.3		173
243.22.181.46		365
243.24.106.36		316
243.32.203.15		236
243.33.119.6		365
243.34.175.140		307
243.39.166.110		420
243.47.240.130		476
243.48.131.211		391
243.56.84.81		500
243.69.110.55		359
243.73.134.245		419
243.80.112.108		396
243.87.164.144		289
243.94.196.186		390
243.96.13.145		330
243.99.228.240		258
243.110.229.127		379
243.111.31.200		336
243.126.53.208		309
243.137.98.133		369
243.141.164.153		563
243.150.187.122		306
243.152.237.148		539
243.154.201.201		220
243.157.61.111		376
243.160.96.114		478
243.167.193.248		420
243.172.38.188		377
243.178.79.14		433
243.183.246.194		386
243.185.164.37		337
243.189.12.237		351
243.193.94.39		327
243.198.101.146		464
243.201.51.69		394
243.201.86.165		316
243.205.106.151		347
243.207.124.160		222
243.212.215.226		475
243.214.135.55		422
243.215.58.126		239
243.215.86.173		403
243.216.36.57		289
243.224.88.33		491
243.237.70.108		443
243.243.118.234		364
243.245.231.194		339
243.247.142.127		399
244.3.177.4		340
244.3.210.114		333
244.7.119.165		321
244.10.248.128		394
244.14.169.30		476
244.15.104.77		270
244.21.228.209		411
244.30.172.110		378
244.32.94.217		334
244.35.46.133		365
244.36.163.165		268
244.38.95.23		431
244.41.234.120		409
244.58.199.242		277
244.62.75.254		363
244.67.92.254		362
244.68.21.97		485
244.68.63.210		315
244.71.69.31		187
244.72.39.40		388
244.73.93.57		326
244.76.209.22		346
244.81.68.162		351
244.92.45.21		227
244.98.198.138		384
244.102.209.132		455
244.106.68.37		330
244.109.172.2		503
244.111.147.191		252
244.112.29.184		368
244.113.40.9		546
244.121.227.14		379
244.128.111.242		385
244.132.88.219		550
244.134.150.157		336
244.135.58.4		354
244.135.201.174		343
244.142.125.190		261
244.142.183.228		316
244.147.180.53		349
244.148.128.250		340
244.161.7.13		562
244.168.110.80		380
244.172.38.47		172
244.173.204.4		293
244.175.54.2		314
244.178.196.103		331
244.186.5.76		291
244.191.122.177		318
244.193.48.215		259
244.193.164.237		562
244.199.164.173		379
244.216.161.194		238
244.217.41.175		474
244.220.177.99		230
244.223.132.76		341
244.223.133.50		922
244.225.42.163		453
244.230.8.238		156
244.246.175.148		340
244.249.194.205		598
244.251.50.136		304
245.31.67.232		395
245.34.122.246		439
245.42.188.61		356
245.44.84.222		297
245.50.81.35		346
245.50.205.41		341
245.51.81.20		350
245.68.66.252		200
245.72.145.14		302
245.78.158.90		264
245.79.148.35		297
245.80.139.169		422
245.83.126.132		362
245.83.248.124		334
245.84.34.29		457
245.84.84.92		452
245.86.39.128		295
245.99.58.59		392
245.101.164.16		301
245.115.184.17		397
245.117.226.232		234
245.119.208.162		332
245.124.8.153		546
245.128.232.92		343
245.129.11.125		244
245.137.104.221		337
245.141.150.240		567
245.146.105.219		557
245.146.132.146		307
245.150.242.203		400
245.154.67.30		392
245.154.84.147		384
245.155.191.188		328
245.164.219.114		343
245.169.45.71		270
245.170.218.139		291
245.174.41.154		302
245.174.134.198		265
245.185.31.217		400
245.193.131.160		357
245.204.34.155		318
245.208.213.40		394
245.214.151.148		164
245.214.203.143		296
245.218.174.11		434
245.226.2.88		426
245.231.159.134		332
245.232.45.14		495
245.232.225.100		303
245.234.91.110		369
245.234.119.83		341
245.252.84.31		405
246.4.32.14		355
